id_prose,sin_patente,sin_fecha_siniestro,ase_abreviatura,obs_ult_estado,sin_siniestro,sin_fecha_denuncia,lug_desc,pro_descripcion_provincia,reg_descripcion_comuna,sin_hora_siniestro,esp_desc,sin_check_registro_civil,sin_concurrencia,sin_ind_caso_raro,tve_desc,mar_desc,sin_ano_vechiculo,cve_desc,sin_valor_comercial_veh,sin_dispositivos_vehiculo,reg_descripcion_region_asegurado,reg_descripcion_comuna_asegurado,reg_descripcion_region_conductor,sin_comisaria,sin_fecha_parte,sin_relato,sin_activo,EncontradoOtraVia
62356.0,DJGF37  ,18-08-2014 0:00,LIBERTY,,1314853.0,28-08-2014 0:00,Otra,Otra,Otra,9:30:00 AM,SEBV BUSCA,S,N,N,CAMIONETA,MITSUBISHI,2012.0,Blanco,7224969.0,N,Región Metropolitana de Santiago,La Florida,Otra,Tenencia Batuco,18-08-2014 0:00,ME BAJO DEL VH PARA ABRIR EL PORTON SORPRESIVAMENTE APARECE UN TIPO EL CUAL ME EMPUJO HACIENDOME PERDER EL EQUILIBRIO SALTARON LAS LLAVES LAS CUALES EL TIPO LAS TOMA SE SUBE AL VH Y SE DA A LA FUGA,S,NO
52460.0,FBJF70  ,13-07-2013 0:00,LIBERTY,,1231093.0,15-07-2013 0:00,Otra,Otra,Otra,4:00:00 AM,SEBV BUSCA,S,N,N,AUTOMOVIL,HYUNDAI,2012.0,Negro,8187117.0,N,Región de Valparaíso,Valparaíso,Otra,1a Comisaría Valparaíso Sur Prefectura Valparaíso,13-07-2013 0:00,EL VEHICULO ESTABA ESTACIONADO AFUERA DE MI DOMICILIO Y A LA HORA INDICADA CUANDO LLEGABA DE MI TRABAJO ME PERCATE QUE EL VEHICULO YA NO ESTABA  LO SALIMOS A BUSCA LUEGO DE HACER LA DENUNCIA Y LO ENCONTRAMOS COMO LAS 0500 YA QUE ME LLAMO UN COLEGA DICIENDO QUE LO HABIAN VISTO EN LAGUNA VERDE LO ENCONTRAMOS CON VARIADOS DAOSLLANTAS QUEBRADAS TREN DELANTERO CAIDO TAPABARRO  PARACHOQUE TRASERO ABOLLADO TAPABARRO TRASERO COSTADO RAYADO DAOS A EVALUAR DAOS INFORMADOS PARA EL VEHÍCULO,S,SI
38775.0,XK1347  ,08-01-2012 0:00,BCI,,5543641.0,08-01-2012 0:00,Domicilio,Otra,Otra,11:00:00 AM,SEBV BUSCA,S,N,N,AUTOMOVIL,FIAT,2004.0,Gris,8927096.0,N,Otra,Otra,Otra,18A. COMISARIA NUNOA,08-01-2012 0:00,DENUNCIO WEB CLIENTE - ROBO VEHICULO :                                          UBICADO EN LA COMUNA DE NUNOA DE LA CIUDAD DE SANTIAGO                          DESCRIPCION BREVE DE LOS HECHOS:                                                ME ROBARON EL AUTO FUERA DE MI EDIFICIO EN LA PUERTA DURANTE LA NOCHE,S,SI
83905.0,HDPH93  ,15-09-2016 0:00,BCI,,6241254.0,03-10-2016 0:00,Domicilio,Otra,Otra,6:00:00 PM,SEBV BUSCA,S,N,N,AUTOMOVIL,CHEVROLET,2015.0,Azul,81557573.0,N,Otra,Otra,Otra,4TA. COMISARYA SANTIAGO CENTRA,15-09-2016 0:00,SINIESTRO DENUNCIADO VIA WEB POR UN USUARIO EXTERNO                             HECHOS ANTES: SARGENTO ALDEA                                                    HECHOS: DEJE AUTO ESTACIONADO EN CALLE SARGENTO ALDEA  FUI A HACER UNAS         IMPRESIONES Y LUEGO AL COLEGIO DE MI HIJO EN CALLE SANTIAGO CONCHA Y CUANDO     VOLVI MI AUTO YA NO ESTABA                                                      CUANDO SE PERCATO: 18:30                                                        UTLIMO TRAYECTO: SIE,S,NO
68674.0,SR9431  ,06-06-2014 0:00,LIBERTY,,1296708.0,06-06-2014 0:00,Otra,Otra,Otra,12:00:00 AM,SEBV BUSCA,S,N,N,CAMIONES,CHEVROLET,1998.0,Blanco,7187826.0,N,Región Metropolitana de Santiago,Estación Central,Otra,10a. Comisaría La Cisterna Prefectura Santiago Sur,06-06-2014 0:00,HABÍAN GUARDADO EL CAMIÓN Y ESTABAN CERRANDO EL PORTÓN Y REPENTINAMENTE APARECIÓ UNA HYUNDAI SANTA FE  SE BAJARON INDIVIDUOS Y TOMARON A LAS PERSONAS Y LAS METIERON AL MALETERO Y SE LO SLLEVARON Y LOS DEJARON EN OTRO SITIO  Y SACARON EL CAMION Y SE LO ROBARON,S,SI
69501.0,DSFP92  ,19-05-2015 0:00,LIBERTY,,1370392.0,25-05-2015 0:00,Otra,Otra,Otra,10:00:00 AM,SEBV BUSCA,S,N,N,STATION WAGON,SUZUKI,2012.0,Blanco,7454142.0,N,Región Metropolitana de Santiago,Independencia,Otra,22a Comisaría Quinta Normal Prefectura Santiago Oc,19-05-2015 0:00,ASEGURADA DEJA VEHÍCULO  DETENIDO  EN CALLE  LOS NAVEGANTES 2112 SE BAJA PARA ABRIR PORTÓN CON LAS LLAVES PUESTAS   SE ACERCAN  PERSONAS LAS CUALES ROBAN VEHÍCULO ESTE   VEHÍCULO APARECE CERCA DE UNA HORA DESPUÉS  DAOS INFORMADOS PARA EL VEHÍCULO ASEGURADOOTROS DAOSDAOS A EVALUARPATENTE INGRESADA ASEGURADO DSFP92,S,SI
87825.0,FYLJ53  ,20-02-2017 0:00,LIBERTY,,1492052.0,21-02-2017 0:00,Otra,Otra,Otra,6:30:00 AM,SEBV BUSCA,S,N,N,CAMIONETA,CHEVROLET,2014.0,Rojo,12511804.0,N,Región del Libertador Gral. Bernardo O’Higgins,Rancagua,Otra,1a Comisaría Calama Prefectura Loa,20-02-2017 0:00,DEJE MI VEHÍCULO ESTACIONADO Y CUANDO REGRESO NO LO ENCUENTRO EN ESE MOMENTO ME PERCATO QUE HABÍAN ROBADO MI VEHÍCULOÂCUENTA CON TODAS LAS LLAVES DEL VEHÍCULO  SI SI EL VEHÍCULO FUE ROBADO DESDE UN ESTACIONAMIENTO PAGADOÂCUENTA CON ALGÚN COMPROBANTE  NO ÂEL VEHÍCULO CUENTA CON ALGÚN MECANISMO DE SEGURIDAD  SI,S,NO
84027.0,XC0387  ,09-10-2016 0:00,BCI,,6244076.0,09-10-2016 0:00,Domicilio,Otra,Otra,12:15:00 AM,SEBV BUSCA,S,N,N,MOTOCICLETAS,DUCATTI,2010.0,Rojo,81560206.0,N,Otra,Otra,Otra,12A. COMISARYA SAN MIGUEL,09-10-2016 0:00,SINIESTRO DENUNCIADO VIA WEB POR UN USUARIO EXTERNO                             HECHOS ANTES: VENIA CIRCULANDO DE POR DEPARTAMENTAL DE ORIENTE A PONIETE        VISITABA A MI PADRE.                                                            HECHOS: LLEGANDO AL SEMAFORO POR AVENIDA DE DEPARTAMENTAL A LAS 12 15 HRS       APROXIMADAMENTE SE BAJARON 3 TIPOS UNO CON PISTOLA Y 2 CON ELEMENTOS            CORTOPUNZANTES INTIMIDANDOME LLEVANDOSE MI MOTO CASCO Y CHAQUETA DE CUERO DE    MOTO.               ,S,NO
48415.0,DRKK29  ,10-01-2013 0:00,LIBERTY,,1198920.0,14-01-2013 0:00,Otra,Otra,Otra,6:00:00 AM,SEBV BUSCA,S,N,N,CAMIONES,HYUNDAI,2012.0,Blanco,6842262.0,N,Región Metropolitana de Santiago,La Florida,Otra,36a. Comisaría La Florida Prefectura Cordillera,10-01-2013 0:00,DEJE CAMION ESTACIONADO PARA IR A COMER  CUANDO VUELVO EL CAMION YA NO ESTABA  A LAS DOS HORAS ENCONTRAMOS EL CAMION CON LAS CHAPAS REVENTADASDAÑOS INFORMADOS PARA EL VEHÍCULO ASEGURADOOTROS DAÑOSCHAPAS REVENTADASPATENTE INGRESADA: DRKK29,S,SI
68305.0,CHWW88  ,07-04-2015 0:00,LIBERTY,,1360246.0,08-04-2015 0:00,Otra,Otra,Otra,11:30:00 AM,SEBV BUSCA,S,N,N,AUTOMOVIL,CHEVROLET,2010.0,Plateado,7393494.0,N,Región Metropolitana de Santiago,Las Condes,Otra,47a Comisaría Los Domínicos Prefectura Santiago Or,08-04-2015 0:00,DEJA VEHICULÓ ESTACIONADO EN CALLE ESTEBAN DEL ORTO  CON CALLE APOQUINDO  CERCA DE LAS 23 HORAS  AL MOMENTO DE IR A BUSCARLO 30 MINUTOS DESPUÉS SE PERCATA QUE EL VEHÍCULO HABÍA SIDO ROBADO,S,NO
58530.0,CYXD95  ,30-03-2014 0:00,LIBERTY,,1279408.0,31-03-2014 0:00,Otra,Otra,Otra,12:01:00 PM,SEBV BUSCA,S,N,N,CAMIONETA,KIA MOTORS,2011.0,Blanco,7080951.0,N,Región Metropolitana de Santiago,Independencia,Otra,33a Comisaría Libertadores uoa Prefectura Santiago,01-01-1900 0:00,DEJE EL VH ESTACIONADO EN LA CALLE ANTES MENCIONADA CUANDO REGRESE EL VH YA NO ESTABACARABINEROS LLEGO HASTA EL LUGAR A CONSTATAR EL HECHO,S,NO
49042.0,CJYG77  ,18-02-2013 0:00,LIBERTY,,1204983.0,19-02-2013 0:00,Otra,Otra,Otra,12:50:00 PM,SEBV BUSCA,S,N,N,CAMIONETA,NISSAN,2010.0,Rojo,20200149.0,N,Región Metropolitana de Santiago,Santiago,Otra,1a. Comisaría Calama Prefectura Loa,18-02-2013 0:00,DEJE EL VEHICULO ESTACIONADO EN EL DOMICILIO A LAS 01 45 AM MI SEÑORA SE LEVANTA Y AL MIRAR POR LA VENTANA SE PERCATA QUE EL VEHICULO YA NO ESTABALA HORA INDICADA 0 50AM ES LA  DE ENCENDIDO MOTOR SEGUN GPS DE CAMIONETAEL ULTIMO REGISTRO ES A LAS 01 08 AM,S,NO
50380.0,CYSD73  ,15-04-2013 0:00,LIBERTY,,1214297.0,15-04-2013 0:00,Otra,Otra,Otra,5:20:00 AM,SEBV BUSCA,S,N,N,BUSES Y TAXIBUSES,MERCEDES BENZ,2011.0,Azul,6868284.0,N,Región Metropolitana de Santiago,Santiago,Otra,4a. Comisaría Tocopilla Prefectura Antofagasta,15-04-2013 0:00,VH ESTACIONADO Y EN LA MAÑANA LLEGA A SACAR EL VEHICULO Y NO SE ENCONTRABA  SOLO EL CANDADO ROTO Y UNA LUZ DEL VH CONTINUO ENCENDIDO,S,NO
67258.0,DZPL45  ,28-02-2015 0:00,LIBERTY,,1352284.0,02-03-2015 0:00,Otra,Otra,Otra,2:00:00 AM,SEBV BUSCA,S,N,N,AUTOMOVIL,HYUNDAI,2012.0,Azul,6633839.0,N,Región Metropolitana de Santiago,Santiago,Otra,14a Comisaría San Bernardo Prefectura Santiago Sur,28-02-2015 0:00,DEJE VH ESTACIONADO EN LUGAR MENCIONADO Y CUANDO REGRESO ME PERCATO QUE VH NO SE ENCONTRABA,S,NO
67788.0,CGBZ18  ,18-03-2015 0:00,LIBERTY,,1356140.0,20-03-2015 0:00,Otra,Otra,Otra,9:30:00 AM,SEBV BUSCA,S,N,N,FURGON,MITSUBISHI,2010.0,Blanco,5145173.0,N,Región Metropolitana de Santiago,Buin,Otra,17a Comisaría Las Condes Prefectura Santiago Orien,18-03-2015 0:00,DEJE EL VEH ESTACIONADO A LAS 1900 HORAS APP  EN EL LUGAR MENCIONADO AFURA DE MI DOMICILIO  DE DONDE SALI Y CUANDO IBA DE REGRESO A LAS 2130 HORAS ENCONTRE LA CAMIONETA  EN CALLE  CENTENARIO  ATRAVESADA EN LA CALLE DAOS INFORMADOS PARA EL VEHÍCULO ASEGURADOPUERTAS DELANTERASOTROS DAOSCHAPA PUERTA DELANTERA IZQUIERDA   CHAPA PORTALON  CHAPA  TELE CONTACTO DE LUCES  MANUBRIO TRABADOPATENTE INGRESADA ASEGURADO CGBZ18,S,SI
81936.0,DDKY46  ,25-07-2016 0:00,BCI,,6209650.0,25-07-2016 0:00,Calle,Otra,Otra,3:00:00 PM,SEBV BUSCA,S,N,N,CAMIONETA,MAZDA,2016.0,Plateado,8123774.0,N,Otra,Otra,Otra,37A. COMISARYA VITACURA,25-07-2016 0:00,SINIESTRO DENUNCIADO VIA WEB POR UN USUARIO EXTERNO                             HECHOS ANTES: EN LA CALLE PRESIDENTE ERRAZURIZ FRENTE AL N° 4055. A LAS 7:10 ME ESTACIONE EN EL LUGAR.                                                          HECHOS: EL DYA 25 DE JULIO DE 2016 A LAS 7:10 ESTACIONE MI CAMIONETA EN LA      CALLE PRESIDENTE ERRAZURIZ FRENTE AL N° 4055. AL VOLVER DEL TRABAJO A LAS 15:00 ME PERCATE QUE YA NO ESTABA DONDE YO LA HABYA ESTACIONADO.                      CUANDO SE PERCATO: A,S,NO
80556.0,GBXX87  ,31-05-2016 0:00,LIBERTY,,1441863.0,03-06-2016 0:00,Otra,Otra,Otra,2:10:00 AM,SEBV BUSCA,S,N,N,CAMIONES,INTERNATIONAL,2014.0,Blanco,7797915.0,N,Región Metropolitana de Santiago,Estación Central,Otra,49ª Comisaría Quilicura Prefectura Santiago Norte,31-05-2016 0:00,SE DEJA EL VEHÍCULO ESTACIONADO EN UNA ESTACIÓN DE SERVICIO SHELL EN EL LUGAR ANTES INDICADO AL REGRESAR EL CONDUCTOR SE PERCATA DE QUE EL VEHÍCULO YA NO ESTABA SE DIO AVISO A EMPRESA Y CARABINEROS A LA FECHA SOLO SE HA RECUPERADO GPSNOTA CORREDOR NO SABE SI TIENEN TODAS LLAVES DEL VEHICULO TAMPOCO SI TIENE MECANISMO DE SEGURIDAD CUENTA CON TODAS LAS LLAVES DEL VEHÍCULO NO SI EL VEHÍCULO FUE ROBADO DESDE UN ESTACIONAMIENTO PAGADOCUENTA CON ALGÚN COMPROBANTE  NO EL VEHÍC,S,NO
75642.0,DSCR78  ,20-10-2015 0:00,AIG CHILE,,617066.0,22-10-2015 0:00,Calle,Otra,Otra,12:00:00 PM,SEBV BUSCA,S,N,N,AUTOMOVIL,SAMSUNG,2012.0,Plateado,4000000.0,S,Región Metropolitana de Santiago,Otra,Región Metropolitana de Santiago,17° Com. Las Tranqueras,20-10-2015 0:00,Vehículo estacionado fue robado,S,NO
67858.0,DGVC83  ,23-03-2015 0:00,LIBERTY,,1356718.0,24-03-2015 0:00,Otra,Otra,Otra,7:00:00 AM,SEBV BUSCA,S,N,N,CAMIONETA,CHEVROLET,2011.0,Amarillo,9792237.0,N,Región del Maule,Talca,Otra,2a Comisaría Santiago Prefectura Santiago Central,23-03-2015 0:00,DEJO LA CAMIONETA ESTACIONADA CERCA DE LA U ANDRES BELLO EN REPUBLICA CUANDO LA FUE A BUSCAR YA NO SE ENCONTRABA EN SU LUGAR,S,NO
56979.0,YB7774  ,22-01-2014 0:00,BCI,,5823372.0,23-01-2014 0:00,Domicilio,Otra,Otra,11:20:00 PM,SEBV BUSCA,S,N,N,STATION WAGON,KIA MOTORS,2005.0,Blanco,65519216.0,N,Otra,Otra,Otra,SUBCOMISARYA LOS QUILLAYES,22-01-2014 0:00,SINIESTRO DENUNCIADO VIA WEB                                                    HECHOS ANTES: EL VEHICULO SE ENCONTRABA ESTACIONADO EN LA CALLE                 HECHOS: VEHICULO SE ENCONTRABA ESTACIONADO  MIENTRAS ABRIA EL PORTON DE MI CASA   AL MOMENTO DE ENCENDERLO PARA INGRESARLO  SE COLOCAN AL LADO COLOCANDOME UN A RMA DE FUEGO  Y SACANDOME DEL VEHICULO.                                         CUANDO SE PERCATO: EN EL MISMO MOMENTO                                          UTLIMO TRAYECTO: A L,S,NO
57986.0,DGYT86  ,09-03-2014 0:00,LIBERTY,,1275566.0,10-03-2014 0:00,Otra,Otra,Otra,8:00:00 AM,SEBV BUSCA,S,N,N,CAMIONETA,NISSAN,2011.0,Rojo,14007339.0,N,Región Metropolitana de Santiago,Providencia,Otra,1a Comisaría Calama Prefectura Loa,09-03-2014 0:00,DEJÉ EL VEHÍCULO ESTACIONADO A LAS 2000 HRS DEL DÍA 0803 Y EL DÍA 0903 A LAS 0800 HRS ME PERCATO QUE LA CAMIONETA NO SE ENCUENTRA EN EL LUGAR DONDE LA HABÍA DEJADO,S,NO
43904.0,CLTX15  ,03-07-2012 0:00,LIBERTY,,1166215.0,04-07-2012 0:00,Otra,Otra,Otra,10:20:00 AM,SEBV BUSCA,S,N,N,STATION WAGON,HYUNDAI,2010.0,Blanco,23925265.0,N,Región Metropolitana de Santiago,Las Condes,Otra,16a. Comisaría La Reina Prefectura Santiago Orient,03-07-2012 0:00,DEJE EL VEHICULO ESTACIONADO  COMO A LAS 21:00 HRS Y ALREDEDOR DE LAS 22:00 ME DOY CUENTA QUE EL VEHICULO NO ESTABA  HABIA SIDO ROBADOEL VEHICULO AUN NO ES ENCONTRADO,S,SI
83392.0,CTDV94  ,10-09-2016 0:00,LIBERTY,,1460095.0,12-09-2016 0:00,Otra,Otra,Otra,5:00:00 AM,SEBV BUSCA,S,N,N,STATION WAGON,TOYOTA,2011.0,Dorado,7450061.0,N,Región de Antofagasta,Antofagasta,Otra,Retén Playa Blanca,10-09-2016 0:00,DEJO EL VEHÍCULO ESTACIONADO DENTRO DE SU DOMICILIO E INGRESAN A ROBAR LLEVÁNDOSE LOS DOS VEHÍCULOS UN VECINO LLAMA A CARABINEROS LOS CUALES LLEGAN AL LUGAR YA QUE MI CASA ESTABA ABIERTAÂCUENTA CON TODAS LAS LLAVES DEL VEHÍCULO  NO SI EL VEHÍCULO FUE ROBADO DESDE UN ESTACIONAMIENTO PAGADOÂCUENTA CON ALGÚN COMPROBANTE  NO ÂEL VEHÍCULO CUENTA CON ALGÚN MECANISMO DE SEGURIDAD  NO,S,NO
40233.0,CJGH14  ,04-02-2012 0:00,LIBERTY,,1140189.0,06-02-2012 0:00,Otra,Otra,Otra,2:00:00 AM,SEBV BUSCA,S,N,N,AUTOMOVIL,SUZUKI,2010.0,Plateado,7153786.0,N,Región Metropolitana de Santiago,Santiago,Otra,17a. Comisaría Las Condes Prefectura Santiago Orie,04-02-2012 0:00,ASEGURADO DEJO EL VEH  ESTACIONADO Y AL SALIR DEL DEPARTAMENTO DE DONDE ESTABA EL VEH YA NO ESTABA,S,SI
80641.0,HGXJ79  ,06-06-2016 0:00,BCI,,6188804.0,07-06-2016 0:00,Domicilio,Otra,Otra,12:00:00 AM,SEBV BUSCA,S,N,N,STATION WAGON,PEUGEOT,2015.0,Blanco,8089309.0,N,Otra,Otra,Otra,46A. COMISARYA MACUL,06-06-2016 0:00,SINIESTRO DENUNCIADO VIA WEB POR UN USUARIO EXTERNO                             HECHOS ANTES: LO DEJE ESTACIONADO EN LA CALLE FRENTE AL EDICFICIO DEPARTAMENTO  CABE MENCIONAR QUE EL RECINTO NO CUENTA CON ESTACIONAMIENTO.                    HECHOS: AL SUBIR A MI AUTO ESTACIONADO EN LA CALLE E INICIAR EL MOVIMIENTO  3   VEHICULOS QUE PASABAN ME OBSTACULIZAN EL PASO UNO SE CRUZA POR DELANTE OTRO SE  PAGA A MI LADO Y EL TERCERO POR DETRAS LO QUE ME DEJA CON NULA POSIBILIDAD DE   EFECTUAR MOVIMIENTOS,S,NO
44291.0,CRHG76  ,22-07-2012 0:00,BCI,,5608836.0,23-07-2012 0:00,Domicilio,Otra,Otra,10:30:00 PM,SEBV BUSCA,S,N,N,CAMIONETA,TOYOTA,2010.0,Gris,9037796.0,N,Otra,Otra,Otra,19A. COMISARYA PROVIDENCIA,23-07-2012 0:00,SINIESTRO DENUNCIADO VIA WEB                                                    HECHOS ANTES: CALLE HOLANDA FRENTE AL N  65                                     HECHOS: DEJE LA CAMIONETA ESTACIONADA EN CALLE HOLANDA FRENTE AL N  65 A ESO DE  LAS 22:30 HORAS AL VOLVER  A LAS 02:30 HORAS LA CAMIONETA NO ESTABA  HABIAN RE STOS DE VIDRIOS EN EL SUELO.                                                    CUANDO SE PERCATO: ME PERCATE DEL ROBO AL VOLVER AL VEHICULO 4 HORAS DESPUES  A LAS 02:30 AM.       ,S,NO
50466.0,DZWS10  ,09-04-2013 0:00,LIBERTY,,1214839.0,17-04-2013 0:00,Otra,Otra,Otra,6:50:00 AM,SEBV BUSCA,S,N,N,CAMIONETA,TOYOTA,2012.0,Rojo,6862803.0,N,Región de Antofagasta,Otra,Otra,1a. Comisaría Calama Prefectura Loa,09-04-2013 0:00,VH ESTACIONANDO AFUERA DEL DOMICILIO  Y AL VOLVER UNOS MINUTOS MAS TARDE  SE DIO CUENTA DE QUE HABIAN ROBADO EL VH  SE ENCONTRARON VIDRIOS EN EL LUGAR,S,NO
49773.0,VJ9699  ,15-03-2013 0:00,LIBERTY,,1209626.0,18-03-2013 0:00,Otra,Otra,Otra,9:30:00 AM,SEBV BUSCA,S,N,N,CAMIONETA,TOYOTA,1998.0,Blanco,2892398.0,N,Región Metropolitana de Santiago,Recoleta,Otra,3a. Comisaría Santiago Prefectura Santiago Central,15-03-2013 0:00,ROBO DE VEHICULO,S,NO
70956.0,BCFW70  ,14-07-2015 0:00,LIBERTY,,1379804.0,14-07-2015 0:00,Otra,Otra,Otra,1:30:00 AM,SEBV BUSCA,S,N,N,CAMIONETA,NISSAN,2008.0,Plateado,3540055.0,N,Región de Los Lagos,Puerto Montt,Otra,2a Comisaría Puerto Montt Prefectura Llanquihue,14-07-2015 0:00,DEJE EL VEHÍCULO ESTACIONADO FUERA DEL DOMICILIO ALREDEDOR DE LAS 2200 HORAS Y AL LEVANTARSE MI ESPOSA ALREDEDOR DE LA 1 DE LA MAANA  MIRA HACIA LA CALLE Y SE PERCATÓ QUE NO ESTABA EL VH,S,NO
56951.0,DVKL37  ,22-01-2014 0:00,BCI,,5823113.0,22-01-2014 0:00,Calle,Otra,Otra,1:50:00 AM,SEBV BUSCA,S,N,N,AUTOMOVIL,MAZDA,2012.0,Negro,7252515.0,N,Otra,Otra,Otra,SUBCOMISARYA CONCON,22-01-2014 0:00,SINIESTRO DENUNCIADO VIA WEB                                                    HECHOS ANTES: EN EL ESTACIONAMIENTO DE MI CASA                                  HECHOS: EL DIA DE AYER LLEGUE A MI DOMICILIO Y 22:30 HRS DEJE MI VEHICULO ESTAC IONADO CENE ME ACOSTE A DORMIR Y A LAS 2 DE LA MADRUGADA ME LLAMO CARABINEROS P ARA PREGUNTAR SI YO ERA DUENO DEL VEHICULO MAZDA 6 DE COLOR NEGRO A LO QUE RESP ONDI QUE SI  ME INDICAN QUE EL AUTO ESTA CHOCADO CONTRA UN POSTE Y QUE SI ME PU EDO HACER PRESENTE E,S,SI
41187.0,CKHT66  ,09-03-2012 0:00,LIBERTY,,1146326.0,14-03-2012 0:00,Otra,Otra,Otra,11:15:00 AM,SEBV BUSCA,S,N,N,CAMIONETA,TOYOTA,2010.0,Blanco,13115150.0,N,Región Metropolitana de Santiago,Santiago,Otra,17a. Comisaría Las Condes Prefectura Santiago Orie,10-03-2012 0:00,VEHICULO  ROBADO PASADA LAS 23 HRS  DESDE EL ANTEJARDÍN DE LA EMPRESA  UBICADA EN AV  AMÉRICO  VESPUCIO SUR Nº 1659  LAS CONDES  STGO,S,NO
36744.0,BVLV48  ,24-09-2011 0:00,BCI,,5509099.0,26-09-2011 0:00,Domicilio,Antofagasta,Antofagasta,10:00:00 PM,SEBV BUSCA,S,N,N,CAMIONETA,NISSAN,2009.0,Rojo,7726454.0,N,Región Metropolitana de Santiago,Santiago,Otra,1 COMISARIA DE CALAMA,24-09-2011 0:00,DEJE MI VHEICULO ESTACIONADO EN CALLE ANTES MENCIONADA Y AL SALIR LUEGO         DE UNAS HORAS EL VEHICULO YA NO ESTABA                                          DA¥OS : ROBO DE VEHICULO                                                        DEDUCIBLE : SIN DEDUCIBLE,S,NO
48561.0,CKBR90  ,23-01-2013 0:00,LIBERTY,,1200650.0,24-01-2013 0:00,Otra,Otra,Otra,12:30:00 PM,SEBV BUSCA,S,N,N,AUTOMOVIL,MAZDA,2010.0,Blanco,9553394.0,N,Región Metropolitana de Santiago,La Florida,Otra,36a. Comisaría La Florida Prefectura Cordillera,23-01-2013 0:00,DEJAMOS EL VEH ESTACIONADO EN EL LUGAR INDICADO FUERA DE MI DOMICILIO Y APP 10 MINUTOS DESPUSE NOS PERCATAMOS QUE EL VEH NO ESTABA SALIA A LLAMAR A CARABINEROS  Y   ME PERCATE QUE EL VEH ESTABA  ATRAVESADO CON LAS PUERTA ABIERTAS  A UNA CUADRA DE MI DOMICLIO AL PARECER NO LO PUDIERON PONER EN MARCHA CARABINEROS TOMO LA DENUNCIA DEL ROBO DAÑOS INFORMADOS PARA EL VEHÍCULO ASEGURADOOTROS DAÑOSCHAPA DE  PUERTA DELANTERA IZQUIERDA  DAÑADAPATENTE INGRESADA: CKBR90,S,SI
48260.0,BSRP10  ,07-01-2013 0:00,LIBERTY,,1197899.0,08-01-2013 0:00,Otra,Otra,Otra,11:45:00 AM,SEBV BUSCA,S,N,N,AUTOMOVIL,HYUNDAI,2009.0,Gris,8645486.0,N,Región Metropolitana de Santiago,Lampa ,Otra,21a. Comisaría Estación Central Prefectura Santiag,07-01-2013 0:00,DEJA EL VH ESTACIONADO FRENTE DE LA CALLE COLECTOR 4614  ENTRO AL DOMICILIO PARA DEJAR A UNA AMIGA Y COMPARTIR UN RATO CON ELLA Y CUANDO SALGO EL VH YA NO ESTABAEN ESPERA DE CITACION DE LA FISCALIA PARA LA DECLARACION DE LA INVESTIGACION,S,NO
86034.0,GPTB66  ,07-12-2016 0:00,BCI,,6271038.0,07-12-2016 0:00,Domicilio,Otra,Otra,1:00:00 PM,SEBV BUSCA,S,N,N,CAMIONETA,HYUNDAI,2014.0,Blanco,81884123.0,N,Otra,Otra,Otra,45A. COMISARYA CERRO NAVIA,07-12-2016 0:00,SINIESTRO DENUNCIADO VIA WEB POR UN USUARIO EXTERNO                             HECHOS ANTES: EN LA CALLE FRENTE AL LOCAL  ME ESTACIONE PARA ENTREGAR EL        REPARTO                                                                         HECHOS: SIENDO LAS 12.45 HORAS DEL DYA 7/12/2016 LLEGUE A ENTREGAR REPARTO AL   CLIENTE JESSICA FIGUEROA UBICADA EN LA CALLE RYO BAKER CON TTE. CRUZ  ME BAJO A ENTREGAR LA FACTURA  DESCARGO LA MERCADERYA  ENSEGUIDA VOY A GUARDAR LA FACTURA AL FURGON POR EL LAD,S,NO
48631.0,DFKX78  ,27-01-2013 0:00,LIBERTY,,1201273.0,28-01-2013 0:00,Otra,Otra,Otra,1:00:00 AM,SEBV BUSCA,S,N,N,AUTOMOVIL,HYUNDAI,2012.0,Plateado,6842262.0,N,Región Metropolitana de Santiago,Ñuñoa,Otra,37a. Comisaría Vitacura Prefectura Santiago Orient,27-01-2013 0:00,DEJO VH ESTACIONADO ALREDEDOR DE LAS 19:00 EN DIRECCIÓN YA MENCIONADA NOS DIRIGIMOS  A UNA COMIDA Y SALIMOS ALREDEDOR DE LA 1 DE LA MADRUGADA Y VH NO ESTABA Y HABÍA VIDRIOS SOLAMENTE,S,NO
45653.0,BCZS30  ,20-09-2012 0:00,LIBERTY,,1179136.0,20-09-2012 0:00,Otra,Otra,Otra,2:30:00 AM,SEBV BUSCA,S,N,N,CAMIONES,VOLKSWAGEN,2008.0,Blanco,6772803.0,N,Región Metropolitana de Santiago,Renca,Otra,8a. Comisaría Colina Prefectura Santiago Norte,20-09-2012 0:00,DEJO VH ESTACIONADO FUERA DEL DOMICILIO DEL CHOFER SINTIERON UN RUIDO SE ASOMARON POR LA VENTANA Y CAMIÓN YA NO ESTABA,S,NO
