id,id_tipo_propiedad,descripcion,habitaciones,banos,dimension_propiedad,dimension_terreno,direccion,direccion_2,id_comuna,id_provincia,id_region,id_antiguedad,year,gastos_comunes,piso,estacionamientos,amoblado,cantidad_caracteristicas,precio_en_uf
3934276,1,"Condominio en mejor barrio residencial de ñuñoa, 3 pisos, cuenta con pieza de servicio en primer piso que puede ser escritorio o dormitorio, cocina con logia separada, terraza muy acogedora, 2 dormitorios en segundo piso, uno en suite y con walking closet, y el otro con baño completo aparte, el tercer piso cuenta con una gran suite, con amplios closets, casa muy iluminada, entorno muy seguro a pocas cuadras de futuro metro, cercano a mall y movilización en general, se encuentra en perfecto estado de mantención, cuenta con estacionamiento para 1 auto, Oportunidad !!!!. Norma  Galiano  - (Para consultas puedes escribirnos en el formulario de contacto).",3,3,100.0,80.0,Pucará,Ñuñoa                                                                                                                                                                                                                                                          ,294,43,13,2,0.0,0.0,,1.0,f,,6900.0
5079909,1,"Propiedad en excelente estado ,en condominio seguro,@¬Guardia 24/7 cercana a colegio Pumahue.@¬Cercana a bancos,,comercio ,supermercados etc..@¬Entrega en Enero 2018@¬Valor incluye gasto común.. Andrea Veronica Valdes Rojas  - (Para consultas puedes escribirnos en el formulario de contacto).",3,4,160.0,450.0,El Embalse - Colegio Pumahue,Peñalolen                                                                                                                                                                                                                                                      ,296,43,13,2,0.0,0.0,,0.0,f,,9200.0
4865232,1,"¡BAJÓ DE PRECIO! Gran oportunidad. Totalmente solida de 220 m2 útiles en terreno de 500m2; cerca metro L4 y Av. La Florida, locomoción, colegios, restaurantes, centro comercial, cajeros. Distribución 1er.piso: en losa radiante: 2 estacionamientos cubiertos; Hall, Estar y Baño de visita, amplios living y comedor separados, estudio,  cocina en Isla, lavadero; pieza de planchado, patio terraza, quincho/lavadero. 2o.piso: escalera en fina madera, 4D, 3B. Pisos flotante/cerámico. 1Bodega; 1subterráneo para depósito. Portón eléctrico; piscina y jardines del condominio; ventanas termo-panel, marcos en pvc. Nota: Metraje comprobado por el ejecutivo.. Jorge Enrique Rojas  - (Para consultas puedes escribirnos en el formulario de contacto).",4,4,220.0,500.0,Paradero 18 - Metro Magallanes,La Florida                                                                                                                                                                                                                                                     ,284,43,13,2,0.0,0.0,,0.0,f,,8637.22572309774
5493297,1,"En Venta Cómoda y Amplia Casa.

Casa de dos pisos, cuenta con:
5 dormitorios de buen tamaño - 1 Baño - Cocina - Amplio Living Comedor con salida a patio interno muy espacioso.
Se encuentra a 5 minutos caminando del metro Ecuador, zona tranquila con todo lo necesario para vivir cómoda y tranquilamente, Centros médicos, colegios, farmacias, bancos y mucho mas. 

Ofertas a partir de 80.000.000 $
 
",5,1,98.0,120.0,ESTACIÓN CENTRAL,Estación Central                                                                                                                                                                                                                                               ,280,43,13,2,0.0,0.0,,1.0,f,,3040.77282851258
5341512,1,"Linda Casa
Jardín Formado, Piscina.

*Vende o compra tu propiedad con CyM propiedades y acumula millas LATAM PASS.",5,4,280.0,480.0,LO ARCAYA / LUIS PASTEUR,Vitacura                                                                                                                                                                                                                                                       ,306,43,13,2,0.0,0.0,,0.0,f,,20000.0
4031454,1,"Casa Mediterranea en condominio, con espectaculares vistas , cercana a colegio Mayflower. La casa cuenta con 4 dormitorios, de los cuales 3 son en suite Sala de estar Dormitorio de servicio Living Comedor Terraza con vista panoramica Piscina Jardin formado con riego automático. Calefacción central",3,4,240.0,730.0,La Dehesa // Huinganal //Camino de La Colina,Lo Barnechea                                                                                                                                                                                                                                                   ,289,43,13,2,0.0,0.0,,0.0,f,,23500.0
5565524,2,"Luminoso departamento con increible vista oriente consolidada !! Gran conectividad, cercana a Metro y avenidas. Recibos juntos con salida a terraza Tres dormitorios, principal en suite, con walking closet, Dos baños completos. Cocina remodelada y equipada con encimera, campana y horno electrico. Logia aparte. Estacionamiento y bodega subterraneos. Condominio con piscina, sala de eventos, sala de juegos, gimnasio, juegos infantiles, lavanderia y muchos estacionamiento de visitas, LLegar y habitar !",3,2,78.0,85.0,Metro Colon,Las Condes                                                                                                                                                                                                                                                     ,288,43,13,2,0.0,120000.0,,0.0,f,,6900.0
4047434,1,"Estupenda casa de dos pisos, estilo mediterráneo, orientación norte, remodelada en el año 2003, EN EXCLUSIVA, ubicada en Vitacura, en barrio de gran plusvalía, a pasos de Luis Pasteur, con muy buena conectividad a la Costanera Norte y grandes vías. Portón eléctrico, ante jardín, entrada para dos autos al interior de la casa, riego automático. Accedemos a un hall de entrada de doble altura, con muro de concreto a la vista, el cual le da una gran amplitud a la propiedad. Living comedor juntos, con vigas de hormigón, con salida a una gran terraza techada, muy acogedora y familiar. Jardín, piscina. Cocina equipada completa, muebles de madera, isla, despensa, patio, logia, lavadero, pieza y baño de servicio, bodega, En el primer piso un family room, totalmente independiente, con baño, el cual puede ser una opción de un quinto dormitorio, con salida a un patio muy bien diseñado y logrado estilo Zen, acogedor, tranquilo. Cuatro dormitorios, uno en suite, tres baños, salita. El sector de los dormitorios en el primer piso tienen parque. Ventanas termopanel. Calefacción por radiadores a gas. Los metros cuadrados son aproximados y entregados por el propietario. Contactar para visitar a Cecilia Ducci - (Para consultas puedes escribirnos en el formulario de contacto).",4,3,268.0,495.0,Luis Pasteur / Lo Arcaya,Vitacura                                                                                                                                                                                                                                                       ,306,43,13,2,0.0,0.0,,0.0,f,,24400.0
4315134,1,"Se Vende en Ciudad Satelite - Maipu: Disponible para la venta casa en lugar seguro y exclusivo: El Sector cuenta con todas las comodidades necesarias para vivir en familia: extensos jardines y áreas verdes para hacer deporte y jugar con sus hijos, locomoción cercana, supermercados, colegios, iglesias, bomberos, farmacias, carabineros, todo dentro del sector. Además la casa cuenta con 2 dormitorios, un baño, cocina amoblada, living - comedor. Casa acogedora, amplia y bien mantenida, garaje techado para 2 vehículos. El sector cuenta con conexión a autopista El Sol, camino Melipilla y camino Lonquen, a 15min de Américo Vespucio y Mall Plaza Oeste . Transporte público a media cuadra con frecuencia cada 10 min directo a estación de metro Plaza Maipu. . No dejes pasar esta oportunidad.",2,1,68.0,134.0,CIUDAD SATELITE,Maipú                                                                                                                                                                                                                                                          ,293,43,13,2,0.0,0.0,,0.0,f,,2200.0
4714679,1,"Casa de dos pisos dentro de un Condominio, sector tranquilo rodeado areas verdes, cercano a Colegios Everest, Santiago College y Graighouse. Ideal para familias con niños por el entorno, juegos y parques.Hall entrada luminoso, living y comedor separados, cocina, logia con lavadero, patio interior para guardar las bicicletas. Lindo jardín con gran terraza.Dormitorio en suite, baño, escritorio, segundo piso 3 dormitorios, 2 baños y sala de estar. Caldera y horno nuevo.",4,4,240.0,588.0,Panorámica con Bernardo Larraín,Lo Barnechea                                                                                                                                                                                                                                                   ,289,43,13,2,0.0,100000.0,,0.0,f,,19900.0
5324308,2,"edificio de 4 pisos, departamento en el último piso, de 3 dormitorios y un baño, ubicado en un cómodo sector de la comuna de macul; cercano a las avenida pedro de valdivia y avenida macul; cercano a los metros escuela agrícola y estadio nacional. ",3,1,65.0,70.0,"obispo arturo espinoza campos 3503, macul",<null>,292,43,13,2,,25000.0,4.0,1.0,f,9.0,2877.35318035645
5292111,2,"¡¡Venta Depto. 4 Dormitorios, 2 Estacionamientos y 2 Bodegas!! ¡¡ San Miguel!!
*Valor: $130.000.000.
Invercas Propiedades Vende Amplio y luminoso Departamento con excelentes terminaciones y atractivo diseño, con 88 M2 útiles y su gran distribución, que destaca la comodidad con un toque moderno y vanguardista. Emplazado en Vargas Buston 1051, Comuna de San Miguel, sector tranquilo que día día adquiere más desarrollo y consolidación.

Características de la Propiedad:
-4 Cómodos Dormitorios -3 Baños Completos.
-2 Estacionamientos -2 Bodegas.
-Piso 11
-Orientación Norponiente 
-88 M2 útiles y 12 M2 de Terraza.
-Dormitorio Principal con baño en suite y Walking closet.
-Dormitorios con piso alfombrados.
-Living Comedor con excelente distribución y hermosos detalles que marcan la diferencia.
-Living comedor con piso flotante.
-Cómoda Cocina estilo americana, amoblada y equipada.
-Logia Independiente.
- Terraza Con Vista despejada.
-Central de agua caliente.
-Ascensores de ultima Generación.
-Gastos Comunes: $ 90.000.
-Equipamiento compartido- Hall de entrada -Piscina-Gimnasio-Juegos Infantiles-Sala multiuso-Áreas Verdes-Seguridad con accesos controlados.
Condominio Alborada cuenta con todas las comodidades necesarias que te ofrecen a ti y a tu familia los más altos estándares de calidad rodeado de áreas verdes. Cercano a todas las prestaciones necesarias en el diario vivir, centros recreativos y deportivos, centros comerciales, centros educacionales, jardines infantiles, cercana a estación de metro Ciudad del Niño, Excelente transporte público, cercano Gran Avenida, Departamental Autopista central. Cuenta además con expeditas vías de accesos y excelente accesibilidad.

*Valor venta + 2 % Valor Comisión Corretaje.

**Invercas Propiedades Expertos en Ventas y Asesoría Crediticia. **

¡No dejes de Visitar!
",4,3,88.0,100.0,"Vargas Buston, San Miguel, Provincia de Santiago, Región Metropolitana de Santiago, 8920099, Chile",<null>,304,43,13,2,,90000.0,11.0,2.0,f,15.0,4650.59373772512
